Issue id,Duplicates
181466,['179528']
181478,"['182304', '182513']"
181485,"['181784', '181790', '181797', '181699']"
181485 ,"['181814', '181829']"
181489,['181550']
181497,['179528']
181508,"['179284', '180474']"
181515,['175107']
181550,['181489']
181558,['181563']
181563,['181558']
181567,"['528507', '31244']"
181600 ,['181601']
181601,['181600']
181608,['181735']
181673,['181478']
181677,"['207984', '211692']"
181677 ,"['206273', '203059']"
181693,['179907']
181699,['181485']
181727,['134448']
181735,"['153592', '181608']"
181738,['179528']
181748,['179528']
181764,['182830']
181767,['181939']
181784,['181485']
181790,['181485']
181790 ,['181791']
181791,['181790']
181797,['181485']
181800,['194084']
181804,['184058']
181814,['181485']
181823,"['113568', '759334']"
181829,['181485']
181845,['32693']
181858,['181859']
181859,['181858']
181863,['181154']
181895,['178962']
181907,['62104']
181939,"['182508', '182463', '182335', '182223', '182459', '183974', '183088', '182333', '183109', '181767', '183298', '182725']"
181942,['186024']
181948,"['182768', '182554']"
181992,['111578']
182019,['182186']
182025,['181485']
182055,['183783']
182070,"['183083', '184485', '184725', '184572', '184597', '184486', '184390', '184119', '184495', '184225', '184080']"
182131,['182196']
182133,['88227']
182138,['181154']
182143,['178962']
182145,['182196']
182149,['182196']
182151,['182196']
182152,['182196']
182156,['181154']
182171,['182196']
182176,['181154']
182177,['182196']
182185,['182196']
182186,['182019']
182196,"['182752', '182474', '182622', '183074', '183922', '182254', '183945', '183072', '183433', '182252', '182305', '182177', '182185', '182151', '182272', '182253', '182306', '183494', '183668', '182823', '182283', '184026', '183710', '182717', '182206', '182149', '182735', '183296', '183300', '183032', '183585', '184015', '182774', '182764', '183280', '182589', '183497', '183057', '182804', '182296', '183757', '182901', '182145', '183095', '182852', '183134', '182856', '182772', '182291', '182546', '182171', '182462', '182131', '183436', '183724', '183496', '182152', '183691']"
182197,['171041']
182206,['182196']
182223,['181939']
182230,['178962']
182249,['182249']
182252,['182196']
182253,['182196']
182254,['182196']
182256,['178962']
182261,['156144']
182272,['182196']
182276,['180711']
182277,['183180']
182283,['182196']
182284,['182285']
182285,['182284']
182291,['182196']
182296,['182196']
182299,['182196']
182304,['181478']
182305,['182196']
182306,['182196']
182329,['182551']
182333,['181939']
182335,['181939']
182339,['172920']
182353,['182196']
182360,['182196']
182365,['182196']
182366,['182196']
182370,['182196']
182372,['182196']
182376,['182377']
182377,['182376']
182387,['178962']
182410,['163736']
182421,['182196']
182435,['179836']
182436,['10121']
182447 ,['182448']
182448,['182447']
182459,['181939']
182462,['182196']
182463,['181939']
182472,['182489']
182474,['182196']
182482,['182483']
182483,['182482']
182508,['181939']
182513,['181478']
182516,['143968']
182546,['182196']
182547,['182554']
182551,['182329']
182554,['181948']
182569,['209536']
182573,['183803']
182589,['182196']
182622,['182196']
182638,['130320']
182640,['213386']
182689,['135362']
182717,['182196']
182725,['181939']
182735,['182196']
182752,['182196']
182764,['182196']
182765,['182766']
182766,['182765']
182768,['181948']
182770,['182770']
182772,['182196']
182774,['182196']
182777,['47816']
182804,['182196']
182808,['48958']
182809,['182810']
182810,['182809']
182823,['182196']
182830,['181764']
182846,['182863']
182852,['182196']
182856,['182196']
182885,['85898']
182895,['181102']
182901,['182196']
182942,['181154']
182978,['182749']
182987,['182749']
183031,['178962']
183032,['182196']
183050,['131092']
183057,['182196']
183072,['182196']
183074,['182196']
183077,['183079']
183079,['183077']
183083,['182070']
183088,['181939']
183095,['182196']
183097,['180579']
183109,['181939']
183130,['178962']
183134,['182196']
183143,['54381']
183153,['55440']
183180,"['155733', '182277']"
183201,['178962']
183232,['178962']
183276,"['182196', '182070']"
183280,['182196']
183285,['178962']
183287,['168671']
183290,['178962']
183296,['182196']
183297,"['201112', '183632', '189210']"
183297 ,['183336']
183298,['181939']
183300,['182196']
183314,['47841']
183336,['183297']
183337,['182602']
183387,['178962']
183400,"['189633', '185002', '183711']"
183408,['178962']
183411,['173387']
183419,"['184230', '294646', '181939']"
183433,['182196']
183434,['182196']
183436,['182196']
183445,['183565']
183458,['178962']
183459,['124226']
183490,['178962']
183494,['182196']
183496,['182196']
183497,['182196']
183498,['21839']
183503,['194582']
183505,['156766']
183526,['19534']
183546,['13651']
183565,['183445']
183583,['199471']
183585,['182196']
183594,['178962']
183614,['178962']
183617,['178962']
183623,['178962']
183624,['178962']
183626,['178962']
183632,['183297']
183635,['178962']
183652 ,['183653']
183653,['183652']
183668,['182196']
183669,['178962']
183674,['75141']
183689,['185591']
183691,['182196']
183710,['182196']
183711,['183400']
183724,['182196']
183757,['182196']
183758,['192615']
183783,['182055']
183792,['182217']
183802,['183820']
183803,['182573']
183806,['183851']
183820,['183802']
183882,['177747']
183883,['32461']
183902,['178962']
183922,['182196']
183945,['182196']
183947,['183949']
183949,['183947']
183964,['178962']
183973,['75141']
183974,['181939']
183978,['189166']
183980,['178962']
183988,['178962']
183989,"['185862', '184035', '179684']"
183997,['186320']
184015,['182196']
184016,['187194']
184026,['182196']
184035,['183989']
184038,['146422']
184044,['184045']
184045,['184044']
184080,['182070']
184084,['178962']
184119,['182070']
184124,"['186789', '195103', '188481', '195294']"
184144,['143968']
184147,['178962']
184208,['178962']
184213,['176155']
184214,['178962']
184217,['182070']
184225,['182070']
184226,['178962']
184232,['184411']
184243,['141080']
184254,['178962']
184278,['185256']
184319,['178962']
184327,['178962']
18433,['117745']
184390,['182070']
184390 ,['184391']
184391,['184390']
184400,['179907']
184443,['75141']
184459 ,['184500']
184481,['134448']
184485,['182070']
184486,['182070']
184495,['182070']
184500,['184459']
184511,['178962']
184520,['178962']
184526,['172135']
184565,['35337']
184572,['182070']
184597,['182070']
184619,['181259']
184643,['168411']
184668,['179541']
184674,['184914']
184687,"['185203', '184928', '184937']"
184704,['30066']
184713,"['187602', '189284', '185296', '186821']"
184725,['182070']
184740,"['193211', '205353']"
184746,['178962']
184767,['177774']
184778,['163778']
184786,"['185502', '54654', '184847', '185576']"
184790,['21393']
184791,['130320']
184796,['178962']
184824,['178962']
184827,['178962']
184830,['130320']
184835,['130320']
184847,['184786']
184863,['130320']
184870,['178962']
184872,['178962']
184873,['178962']
184879,['178962']
184882,['178962']
184893,['130320']
184914,['184674']
184920,['184879']
184928,['184687']
184933,['130320']
184937,['184687']
184951,['186352']
185002,['183400']
185004,['130320']
185012,['130320']
185014,['40239']
185015,['156144']
185024,['184145']
185043,['178962']
185059,['184890']
185065,['130320']
185067,['47841']
185095,['185256']
185113,['184858']
185124,['185126']
185126,['185124']
185138,['130320']
185146,['130320']
185163,['186904']
185165,['130320']
185177,['176424']
185180,['185207']
185182,['130320']
185203,['184687']
185207 ,['185180']
185235,['130320']
185256,['184278']
185263,['130320']
185274,['130320']
185277,['187834']
185286,"['185588', '185734']"
185296,['184713']
185354,['130320']
185357,['210447']
185365,['185369']
185406,['178962']
185409,['184643']
185435,['181200']
185445,['130320']
185459,['185460']
185460 ,['185459']
185464,"['158250', '184583']"
185469,['130320']
185475,['185469']
185480,['185481']
185481,['185480']
185490,"['184713', '184837']"
185496,['118692']
185502,['184786']
185517,['188348']
185522,['188365']
185576,['184786']
185588,['185286']
185591,['183689']
185619,['185795']
185636,['163043']
185653,['185937']
185671,['130320']
185699,['130320']
185719,['76641']
185734,['185286']
185742,['130320']
185760,['130320']
185795,['185619']
185827,['130320']
185835,['185892']
185836,"['201508', '200346']"
185853,['185886']
185861,['130320']
185862,['183989']
185886,['185927']
185892,"['173384', '185835']"
185893,['185886']
185913,['10121']
185927,['185886']
185929,['138525']
185937,['185965']
185965,['185937']
185971,['39137']
185989,['130320']
185993,['188348']
186024,['181942']
186031,['130320']
186051,['123851']
186081,['178962']
186114,['163166']
186120,['98479']
186121,['178962']
186136 ,['186137']
186137,['186136']
186141,['186142']
186142,['186141']
186149,['107090']
186166,['187834']
186188,['130320']
186226,"['186247', '186248']"
186247,['186226']
186248,['186226']
186269,['186311']
"186270

",['186349']
186272,['123251']
186307,['186673']
186309,['186414']
186311,['186269']
186333,"['199330', '199358', '191638']"
186337,['188785']
186349,['186270']
186352,['184951']
186357,['130320']
186404,['188767']
186414,['186309']
186438,['158576']
18651,['135276']
186595,"['179907', '186596']"
186596,['186595']
186673,['186307']
186759,['175063']
186762 ,['186763']
186763,['186762']
186764,['186764']
186764 ,['186764']
186770,['27286']
186789,['184124']
186792,['187338']
186821,['184713']
186840,['127365']
186851,['130320']
186855,['186851']
186868 ,['186869']
186869,['186868']
186879,['183297']
186916,['130320']
187031,['179361']
187089,['143968']
187116,['132776']
187118,['187120']
187119,['130320']
187124,['130320']
187145 ,['187146']
187146,['187145']
187165,['126209']
187193,['130320']
187194,['184016']
187197,['141080']
187198,"['189206', '187965', '187556', '188022', '188947', '188423', '190792', '190757', '188643', '190162', '187259', '188574', '190834', '189071', '187367']"
"187198 

",['189174']
187231,['187229']
187240,['187229']
187245,['187519']
187253,['184646']
187258,['187257']
187259,['187198']
187267,['187229']
187329,['195532']
187338,"['189211', '205099', '186792']"
187351,['187202']
187356 ,['187357']
187357,['187356']
187365,['196296']
187367,['187198']
187382,['187367']
187386,['52116']
187408,['104428']
187446,['201813']
187507,['195956']
187519,['187245']
187526,['176417']
187542 ,['187543']
187543,['187542']
187556,['187198']
187602,['184713']
187612,['187615']
187615,['187612']
187628,['176155']
187690,['187844']
187778,['126209']
187792,['169266']
187820,['187844']
187834,"['186166', '185277']"
187844,"['187690', '187820']"
187856,['187480']
187943,['18058']
187945,['177142']
187965,['187198']
187979,['187980']
187980 ,['187979']
187986,['115641']
188014,['188081']
188022,['187198']
188065,['201813']
188066,"['189330', '188708', '188344']"
188076,['188367']
188105,['192852']
188122,['199805']
188129,['152869']
188136,['188137']
188137 ,['188136']
188169,['188296']
188249,['146422']
188284,['155036']
188285,"['176779', '204257']"
188287,['75141']
188296,['188169']
188344,['188066']
188348,"['185517', '185993']"
188359,['136889']
188365,"['185522', '172789']"
188367,['188076']
188387,['100335']
188423,['187198']
188432,['189501']
188481,['184124']
188508,['188662']
188571,"['190305', '189496']"
188574,['187198']
188598,['137127']
188611,['188617']
188617,['188611']
188634,['114425']
188640,['10121']
188643,['187198']
188662,['188508']
188664,['157430']
188669,['173674']
188679,['168411']
188682,['34442']
188708,['188066']
188742,"['167941', '188709']"
188767,['186404']
188785,['186337']
188821,"['188319', '188325']"
188824,['188954']
188842,['188896']
188896,['188842']
188915 ,['188918']
188918,['188915']
188947,['187198']
188954,['188824']
188956,['167146']
189018,"['57803', '449495', '45693']"
189033,['192940']
189035,['189036']
189036,['189035']
189071,['187198']
189097,['188764']
189125,['62104']
189127,['165024']
189161,['218209']
189166,['183978']
189174,['187198']
189206,['187198']
189210,['183297']
189211,['187338']
189233,['10952']
189242,['177185']
189251,['170104']
189274,['22145']
189284,['184713']
189294,['189295']
189295,['189294']
189330,['188066']
189377,['186905']
189452,['27280']
189496,['188571']
189501,['188432']
189510,['48976']
189520,['113175']
189535,['189535']
189541,['179000']
189543,['189544']
189544,['189543']
189552,['143956']
189611,['169854']
189633,['183400']
189643,['190631']
189684,['190696']
189699,"['190672', '190610']"
189702,['189705']
189703,['189705']
189705,['189702']
189705 ,['189703']
189743,['188571']
189743 ,['189744']
189744,['189743']
189747,['178962']
189759,['167458']
189760 ,['200920']
189770,"['190178', '190023']"
189770 ,['189847']
189781,['189699']
189797,['143968']
189826,['189864']
189847,['189770']
189864,['189826']
189884,['188571']
189894,['190224']
189929,['174012']
189966,['93599']
189968,['190094']
189982,['41860']
189996,['168867']
190012,['66750']
190023,['189770']
190027,['134470']
190030,['189894']
190041,['47841']
190063,['189877']
190092,['189809']
190094,['189968']
190120,['189770']
190120 ,['190121']
190121,['190120']
190142,"['219331', '93241']"
190148,['189770']
190162,['187198']
190178,['189770']
190195,['191668']
190224,['189894']
190274,['189383']
190305,['188571']
190314,['181245']
190315,['190657']
190338,['190650']
190380,['127967']
190382,['191068']
190396,['188571']
190413,['191831']
190437,"['194969', '193340']"
190437.,['196187']
190458,['47841']
190468,['161586']
190610,['189699']
190631,['189643']
190650,['190338']
190657,['190658']
190658,['190657']
190663,['163230']
190672,['189699']
190681,['148974']
190688,['146422']
190696,['189684']
190757,['187198']
190779,['145642']
190789,['188571']
190792,['187198']
190816,['184145']
190834,['187198']
190867,['188571']
190941,"['145234', '188173']"
190949,['190950']
190950,['190949']
190954,['190955']
190955,['190954']
191012,['140117']
191025,['191224']
191044,['70764']
191068,['190382']
191123 ,['191124']
191124,['191123']
191125,['211071']
191133,['187392']
191148 ,['191149']
191149,['191148']
191171,['161661']
191374,['192424']
191379,"['57803', '449495', '45693']"
191380,['15909']
191426,['191999']
191447,"['192306', '195498']"
191503,['191677']
191504,['110403']
191513,['191857']
191536,['125422']
191585,['191620']
191588,['191750']
191591,['191619']
191606,['189650']
191619,['191591']
191620,['191659']
191635,"['128290', '88682']"
191636,['194931']
191638,['186333']
191659,['191620']
191668,['190195']
191671,['192975']
191675,['191746']
191677,['191503']
191694,['126209']
191703,['187198']
191711,['191705']
191746,"['191675', '192211', '192049']"
191750,['191588']
191771,['180789']
191794,['191259']
191831,['190413']
191848,"['24815', '186690']"
191857,['191513']
191860,['192159']
191865,['75141']
191922,['196624']
191928,['166980']
191952,['106743']
191955,['98098']
191959,['150365']
191981,['58678']
191999,['191426']
192030,['153267']
192049,['191746']
192074,['192076']
192075,['192074']
192076,['192074']
192103,['192105']
192103 ,['192104']
192104,['192103']
192105,['192103']
192111,['193367']
192113,"['195522', '193161']"
192159,['191860']
192171,['139707']
192183,['48616']
192193 ,['192194']
192194,['192193']
192211,['191746']
192284,['179671']
192306,['191447']
192354,['62104']
192373,['143968']
192419,"['192420', '192421']"
192420,['192419']
192421,['192419']
192424,['191374']
192426,['192448']
192428,['192447']
192430,['192445']
192432,['192444']
192433,['192467']
192444,['192432']
192445,['192430']
192447,['192428']
192448,['192426']
192467,['192433']
192498,"['191307', '95190']"
192509,['177063']
192518,"['192735', '193372', '193264', '193641']"
192548,['192997']
192555,['192965']
192587,['15604']
192615,['183758']
192626,['192697']
192627,['192521']
192656,['44755']
192668,['194626']
192669,['167941']
192697,['192626']
192703 ,['192704']
192704,['192703']
192735,['192518']
192742,"['193303', '192753']"
192753,['192742']
192818,['75141']
192852,['188105']
192859,['196337']
192873,['167454']
192883,['164491']
192940,['189033']
192944,['193505']
192952,['192653']
192953,['193030']
192957,['198516']
192975,['191671']
192989,['190437']
192997,['192548']
193011,['190146']
193017,['193058']
193046,['195161']
193051,['192506']
193053,['192653']
193058,['193017']
193062,"['192953', '193031']"
193082,['58678']
193083,['103285']
193086,['193093']
193093,['193086']
193111,['193113']
193113,['193111']
193127,['193130']
193130,['193127']
193149,['182213']
193161,['192113']
193169,['193170']
193170 ,['193169']
193185,['179086']
193206,['196529']
193211,['184740']
193264,['192518']
193267,"['173871', '199757', '207822', '219633']"
193267 ,['203260']
193291,['190437']
193303,['192742']
193322,['16927']
193325,['133438']
193339,['193475']
193340,['190437']
193367,['192111']
193372,['192518']
193412,"['128290', '88682']"
193429,['117358']
193505,['192944']
193508,"['209191', '210302']"
193574,['193961']
193575,['153267']
193630,['24815']
193641,['192518']
193665,['133438']
193692,['184155']
193739,['15604']
193740,['200690']
193757,['47816']
193763 ,['193838']
193764,['193765']
193765,['193764']
193834,['196650']
193838,['193763']
193839,['98479']
193876 ,['193877']
193877,['193876']
193899,['132944']
193902 ,['193903']
193903,['193902']
193907,['193770']
193919,['193922']
193919 ,['193920']
193920,['193919']
193921,['193921']
193921 ,['193921']
193922,['193919']
193924,['193925']
193925,['193924']
193933,['164485']
193954,['193957']
193957,['193954']
193961,['193574']
194084,['181800']
194156,['196521']
194224 ,['194239']
194226,['117812']
194239,['194224']
194254,['194254']
194262,['143968']
194295,['194296']
194296,['194295']
194306,['129178']
194311,['199964']
194382,['194383']
194383,['194382']
194446,['192090']
194504,['194505']
194505,['194504']
194523,['191104']
194534,['50638']
194554,['194616']
194573,['212597']
194582,['183503']
194596,['194601']
194599,['194601']
194601,"['194599', '194596']"
194616,['194554']
194626,['192668']
194686,"['173981', '194411']"
194710,"['195176', '194944']"
194710 ,['195219']
194773,['185298']
194786,['150980']
194835,['195180']
194903,['195927']
194910,['200392']
194931,['191636']
194944,['194710']
194969,['190437']
195025,['56112']
195047,['192668']
195072,['192617']
195080 ,['195081']
195081,['195080']
195103,['184124']
195110,['177046']
195130,['195140']
195140,['195130']
195161,['193046']
195173,['194969']
195176,['194710']
195204,['130995']
195213,['145234']
195219,['194710']
195262,"['198835', '195903', '197285']"
195275 ,['195276']
195276,['195275']
195294,['184124']
195296,['195390']
195307,['164646']
19534,['183526']
195351,['68237']
195361,['174624']
195390,"['195426', '195296']"
195423,"['152654', '33086']"
195426,['195390']
195431,['196447']
195498,['191447']
195522,['192113']
195532,"['187329', '196714']"
195584,['176670']
195594,['173767']
195609,['130036']
19561,['155948']
195635,['98098']
195697 ,['219258']
195701,['197324']
195708,['30191']
195715,['199071']
195715 ,['205531']
195722,['196852']
195745,['129482']
195854,['190749']
195861,['174508']
195866,['195888']
195872,['14316']
195879,['176976']
195884,['198523']
195885,['196395']
195887,"['201446', '202332', '200339', '200553', '200454', '203866', '199493', '201893']"
195887 ,['200446']
195888,['195866']
195894,['196479']
195903,['195262']
"195903
",['200746']
195918,['162262']
195922,['66971']
195927,['194903']
195956,['187507']
195980,['175034']
195986,['195617']
196015 ,['196229']
196026 ,['196027']
196027,['196026']
196031,['196632']
196041,['195617']
196083,['199331']
196089,['195617']
196153,['196157']
196157,['196153']
196187,['190437']
196196,['195487']
196211,['196213']
196221,['174021']
196224,['56416']
196229,['196015']
196235,['98479']
196240,['197562']
196242,['196495']
196252,['196275']
196266,['196314']
196275,['196252']
196283,['196810']
196290,['196252']
196296,['187365']
196314,['196266']
196337,['192859']
196367,['196421']
196370,['196425']
196385,['196594']
196395,['195885']
196417,['196444']
196421,['196367']
196425,['196370']
196444,['196417']
196447,"['195431', '202267']"
196479,['195894']
196511,['81038']
196521,['194156']
196529,['193206']
196534 ,['196535']
196535,['196534']
196572,['158996']
196583,['130082']
196592,['153522']
196594,['196385']
196624,['191922']
196650,['193834']
196659,['196262']
196678,"['196679', '196680', '196681']"
196679,['196678']
196680,['196678']
196681,['196678']
196712,['196714']
196714,"['196712', '195532']"
196810,['196283']
196826 ,['196827']
196827,['196826']
196852,['195722']
196886,['192113']
196927,['195722']
196930,['187955']
196938,['196589']
196985,['197144']
197098,['178154']
197127 ,['197128']
197128,['197127']
197169,"['197273', '197310', '197201', '197302', '197304']"
197169 ,['197308']
197196,['30874']
197201,['197169']
197202,['195773']
197216,['197764']
197233,['197169']
197273,['197169']
197285,['195262']
197297,['197428']
197302,['197169']
197304,['197169']
197308,['197169']
197310,['197169']
197314,"['57803', '449495', '45693']"
197319,"['197618', '198509']"
197321,['198634']
197322,['197879']
197324,['195701']
197337,"['179214', '197298']"
197351,['197169']
197370,['197252']
197371,['197370']
197394,['198148']
197421,['200579']
197428,['197297']
197432,"['181845', '197588']"
197466,['203146']
197474,['197473']
197516,['56023']
197548,['20530']
197556,['172574']
197562,['196240']
197565,['146422']
197588,"['197432', '198593']"
197591,"['118692', '177516']"
"197591
",['200498']
197599,['50516']
197618,['197319']
197759,['197760']
197760,['197759']
197764,['197216']
197776,['197588']
197787,"['57803', '449495', '45693']"
197795,['167306']
197818 ,['198053']
197836,['178713']
197854,['192685']
197879,['197322']
197902,['198363']
197929,['197935']
197931,['197941']
197935,['197929']
197941,['197931']
197971 ,['197972']
197972,['197971']
197973 ,['197974']
197974,['197973']
197979 ,['197980']
197980,['197979']
197987,['198174']
198028,['139852']
198032,['191202']
198042,['177632']
198053,['197818']
198078,"['198471', '201714']"
198148,['197394']
198151,['199078']
198165,['161207']
198174,['197987']
198194,['10121']
198201,['119327']
198248,['199297']
198283,['198251']
198329,['179000']
198336,['198833']
198363,"['197902', '198363']"
198394,['93150']
198407,['153267']
198495,['58678']
198509,['197319']
198512,['198513']
198513,['198512']
198523,['195884']
198582,['93001']
198584,['161207']
198593,"['181313', '197588']"
198597,['198598']
198598 ,['198597']
198599,['199231']
198604,['45877']
198606,['198605']
198625,['184145']
198630,['199947']
198634,['197321']
198642,['198646']
198646,['198642']
198672,['55146']
198682,['51891']
198701,['190972']
198757 ,['198758']
198758,['198757']
198773 ,['198774']
198774,['198773']
198776,['157385']
198790,['187834']
198795,['199729']
198833,['198336']
198834,['170635']
198835,['195262']
198845,['55866']
198860,['198862']
198860 ,['198861']
198861,['198860']
198862,['198860']
198900,['134415']
198908,['169809']
198939,['153267']
198973,['199453']
198981,['54272']
199041,['199006']
199058,['113175']
199071,['195715']
199074,['197588']
199078,['198151']
199100,['146422']
199102,['195372']
199145,['190437']
199200,"['199296', '168337']"
199216,['199284']
199231,"['57803', '449495', '45693', '198599']"
199280,['199301']
199284,['199216']
199287,['198010']
199296,['199200']
199297,['198248']
199301,['199280']
199305,['199594']
199307,['199397']
199307 ,['199470']
199308,"['199391', '199396']"
199330,['186333']
199331,['196083']
199339,['199413']
199358,['186333']
199370,"['57803', '449495', '45693']"
199388,['161347']
199391,['199308']
199396,['199308']
199397,['199307']
199413,['199339']
199421,['201639']
199433,"['199448', '198116']"
199440,['199300']
199441,"['199740', '199753', '199808', '199707']"
199453,['200034']
199453 ,['198973']
199461,['185212']
199470,['199307']
199471,['183583']
199483,['146330']
199493,['195887']
199498,['146422']
199502,['11809']
199583,['10121']
199594,['199305']
199599,['81038']
199602,['100702']
199609,['75835']
199628,"['193589', '180475']"
199645,['81038']
199655,['199687']
199669,['199655']
199687,['199655']
199707,['199441']
199732,['199746']
199740,['199441']
199746.,['199732']
199753,['199441']
199757,['193267']
199762,['200469']
199779,['127967']
199780,['199707']
199805,['188122']
199808,['199441']
199856,"['193267', '900690']"
199866,['200411']
199881,['199959']
199886,['110162']
199887,['168809']
199895,['197588']
199914,['197588']
199947,['198630']
199953,['201034']
199959,['199881']
199964,['194311']
199976,['143968']
199981,['141080']
200025,['84981']
200034,['199453']
200047,['62104']
200192,['200266']
200266,['200192']
200305,"['200726', '202859', '202533']"
200305 ,['200767']
200312,['200611']
200334,['200348']
200339,['195887']
200341,['121452']
200346,['185836']
200348,['200334']
200378,['205500']
200392,['194910']
200398,"['57803', '449495', '45693']"
200411,['199866']
200422,"['57803', '449495', '45693']"
200429,['91436']
200442,['198881']
200446,['195887']
200454,['195887']
200469,['199762']
200482,['200482']
200482 ,['200482']
200483,['200484']
200488.,['202988']
200498,['197591']
200534,['47841']
200553,['195887']
200561,['200562']
200562,['200561']
200579,['197421']
200581 ,['200608']
200608,['200581']
200611,['200312']
200636,"['201797', '201099']"
200641,['201615']
200647,['204912']
200660,['199593']
200683,"['202639', '202114']"
200683 ,['201559']
200690,['193740']
200694,['200931']
200710,"['157624', '122230']"
200726,['200305']
200731,['198471']
200735,['135713']
200739,['173079']
200740,['200742']
200742,['200740']
200746,['195903']
200751,['81205']
200754,"['200985', '201084', '201149', '200791']"
200758,"['206806', '215426']"
200767,['200305']
200791,['200754']
200798,['204301']
200845,['200952']
200848,['35307']
200868,['15135']
200870,['201038']
200916,['204283']
200920,['189760']
200931,['200694']
200952,['200845']
200956,['205064']
200985,['200754']
201034,['199953']
201038,['200870']
201050,['143968']
201084,['200754']
201099,['200636']
201112,['183297']
201149,['200754']
201154,['200259']
201228,['152634']
201266,['201267']
201267,['201266']
201271,['200636']
201293,['20530']
201371,['201465']
201408,"['90848', '47718']"
201446,['195887']
201454,['199610']
201472,['155327']
201508,['185836']
201524,['91279']
201552,['201553']
201553,['201552']
201557,['88227']
201559,['200683']
201582,['174731']
201583,['23099']
201615,['200641']
201624,['148829']
201632,['190847']
201639,['199421']
201667,['166118']
201750,['111580']
201795,['211952']
201797,['200636']
201813,['188065']
201814,['205089']
201824,['205089']
201893,['195887']
201901,['203263']
201968,['167941']
202001,['205089']
202010,['205089']
202031,['47841']
202078,['203359']
202114,['200683']
202137,"['203940', '203185', '203117', '203309']"
202138,['202215']
202138 ,['202438']
202152,['184145']
202153,['202261']
202181,['202898']
202186,['201269']
202204,['202516']
202204 ,['205986']
202215,['202138']
202237,['164033']
20224,"['140274', '153642']"
202261,['202153']
202267,['196447']
202330,['199392']
202332,['195887']
202333,['202334']
202334,['202333']
202387,['204382']
202438,['202138']
202516,['202204']
202533,['200305']
202561,['22605']
202635,['30874']
202639,['200683']
20266,['107165']
202672,['87904']
202691,['169821']
202692,['138048']
202698,['131092']
202728 ,['202955']
202763,['40976']
202805,['192387']
202859,['200305']
202866,['94307']
202898,['202181']
202955,['202728']
202968,['208710']
202988,['200488']
203000,['202861']
203036,['204049']
203059,['181677']
203082,['202763']
203110,['204690']
203114,['203218']
203117,['202137']
203124,['180599']
203127,"['310663', '195888', '39804']"
203146,['197466']
203172,['203193']
203185,['202137']
203193,['203172']
203202 ,['203203']
203203,['203202']
203218,['203114']
203260,['193267']
203263,['201901']
203266,['203269']
203269,['203266']
203298,['203189']
203309,['202137']
203320,"['203689', '132344']"
203359,['202078']
203370 ,['203371']
203371,['203370']
203375,"['204116', '204098', '204124']"
203422,"['205235', '204316']"
203435,['184046']
203444,['30874']
203446,['172946']
203478,['105270']
203647,['198087']
203685,['197496']
203689,['203320']
203720,['132344']
203727,['210457']
203777,['203779']
203779,['203777']
203859,['141642']
203863,"['204685', '205097']"
203866,['195887']
203873,['179053']
203900,['184145']
203914,"['57803', '449495', '45693']"
203940,['202137']
203967,"['204016', '177963']"
204016,"['192344', '203967']"
204037,"['204442', '206204']"
204042,['219044']
204049,['203036']
204061,['29453']
204066,['201417']
204069,"['192344', '203967']"
204073,['204110']
204075,['206411']
204098,['203375']
204103,['214834']
204110,['204073']
204116,['203375']
204124,"['192349', '203375']"
204127,['202870']
204130,['205089']
204131,['205089']
204133,['204135']
204151,['200956']
204159,"['214398', '214417']"
204174,['185225']
204214,['204135']
204232,['204135']
204238,['203375']
204257,['175348']
204264,['204135']
204268,['204135']
204273,['204135']
204283,['200916']
204294,['204135']
204296,['204135']
204304,['204135']
204310,['204135']
204314,['204135']
204316,['204659']
204320,['204135']
204322,['203375']
20435,['156028']
204379,['204380']
204382,['202387']
204442,['204037']
204458,['205834']
204463,['204316']
204493,['200305']
204528,['81038']
204537,['206425']
204556 ,['204557']
204557,['204556']
204599,['204611']
204611,['204599']
204642,['204644']
204644 ,['204642']
204656,['206486']
204659,['204316']
204664,['119327']
20467,['211925']
204684,['187834']
204685,['203863']
204690,"['203110', '205390']"
204693,['200956']
204696,"['213310', '221284']"
204728,"['205622', '208238']"
204748 ,['204749']
204749,['204748']
204749 ,['204752']
204752,['204749']
204794,['27286']
204812,['218087']
204823,['204037']
204852,['204854']
204854,['204852']
204866,['205417']
204912,['200647']
204929,['204852']
204931,['17268']
204962 ,['204963']
204963,['204962']
204977,['194840']
204983,['146422']
205064,['200956']
205074,['205075']
205074 ,['205075']
205075,['205074']
205075 ,['205074']
205089,"['201824', '202001', '204130', '202010', '204131', '201814']"
205091,['211312']
205097,['203863']
205099,['187338']
205110,['205111']
205111,['205110']
205116,['205117']
205197,"['205235', '204316']"
205200,['204606']
205258,['66971']
20530,['197548']
205353,['184740']
205361,['205363']
205363,['205361']
205390,['204690']
205405,['154417']
205417,"['205937', '208081']"
205425,['205428']
205425 ,['205426']
205426,['205425']
205428,['205425']
205469,['84756']
205471,['93001']
205494 ,['205495']
205495,['205494']
205500,['200378']
205513,['11688']
205531,['195715']
205580,['205581']
205580 ,['205581']
205581,['205580']
205622,['204728']
205629,['205417']
205641,['200956']
205716,['205717']
205717,['205716']
205722,['205803']
205760,['205796']
205796,['205760']
205803,['205722']
205833,['119868']
205834,['204458']
205874,['212083']
205881,['94513']
205937,['205417']
205982,['146422']
205986,['202204']
20599,['174685']
206094,['207468']
206122,['206130']
